PC1,PC2,risk_level
<<<<<<< HEAD
2.231211553774327,-1.0315932994496357,High
-0.026746029701457008,0.5116812851298304,Low
0.06660632832049446,0.5041697425012032,Low
0.027568992430643924,0.46975418571302574,Low
0.07936787485892671,0.5056577444830573,Low
0.07417547095594224,0.44982143525973006,Low
-0.5986081677102367,-0.3442478750588038,Low
-0.5742934986480873,-0.33269263388682857,Low
-0.4977464811394037,-0.40134136646706053,Low
0.24907314218309506,0.34619839695888743,High
0.20067544611632737,0.38773578325034486,Low
-0.6089319882116768,-0.2842575889122761,Low
-0.4829246200969985,-0.3958239118519522,Low
0.0780639451025153,0.45972461919101637,Low
-0.4550085510223422,-0.4048011107683976,Medium
0.3602392546020564,0.30869384450527115,Medium
-0.5777079203062491,-0.32473798859044567,Low
0.05853211721400914,0.43074956173369894,Low
0.1207191102297549,0.47302450035346943,Low
0.7480684944356799,-0.09551729409439419,Medium
0.45319542089789633,0.07605393006639788,Low
0.2579349869072015,0.3606605194881578,Medium
1.013255614297835,-0.3121243695253182,High
-0.3645427923469374,-0.39909237495455496,High
0.08894075635365495,0.452693811867833,Low
-0.5801461205852823,-0.3277799246107698,Low
0.04232537451369234,0.44711217285829463,Low
-0.6034125346128815,-0.2866420850435626,Low
1.1159537224814324,-0.37125170217693154,Medium
0.24517763284852223,0.3357794373768294,High
0.12711747973374687,0.40286928908002395,Low
-0.5518074482994477,-0.34945953668222085,Low
0.21739855758393134,0.39780524958437224,Medium
-0.4951715701993906,-0.38899398360274173,Medium
0.11615482780572128,0.421303112394368,Low
-0.472993044864166,-0.3972621683123861,Low
-0.5394939536726671,-0.3701536454132395,Low
0.03227484584065021,0.4842637552094001,Low
-0.6941482588215182,-0.23795093383855875,Low
0.0872458086728734,0.47113269287325144,Low
-0.14524925737025263,-0.8079463596052967,Medium
0.2617241219209395,0.41427502599728405,Medium
0.20449724517556744,0.3798932415715549,Medium
0.09040319798045637,0.44220431295947504,Low
0.0006858493540436439,0.5247728026463546,Low
-0.4863481330356403,-0.3815251215204063,Low
-0.4852669362949651,-0.41677905442790475,Low
-0.5656009009669123,-0.35264805765703944,Medium
-0.13960848006790094,-0.7683376919382467,Low
-0.588616072134782,-0.2810317218579156,Medium
0.18718522354371714,0.3523772239869324,Low
-0.6228972405724822,-0.28950282501962066,Low
-0.48704626669209194,-0.3799242996114368,Low
-0.4674599540874748,-0.3819903692210096,Medium
-0.02607385338784518,0.5138179856511149,Low
0.36506831712363874,0.31918357923459345,Medium
-0.5809688792064359,-0.27371587981653395,Low
-0.5189557457866558,-0.3495759285477479,Medium
0.050979078374213116,0.45141257533070644,Low
0.22300742963429498,0.3437036983877093,Medium
-0.5428301788244188,-0.36486021367578503,Low
-0.4703176702431137,-0.3886247063861056,Low
-0.5748285325100218,-0.36888338109011953,Low
-0.5807765674159617,-0.3274932197433006,Low
0.044454463337323225,0.47773692810421764,Low
0.6492517079666587,0.04890040440961768,High
0.1166689758836209,0.42580262349012765,Low
0.18942615937517804,0.41452062438444814,Low
0.2696877969236149,0.36853768522824315,Medium
-0.08661628088878087,-0.6497105871577544,High
0.0349134786387747,0.4574528582476105,Low
-0.5636271672004668,-0.36824666772414594,Low
-0.15938088178019136,-0.7673945100878161,Low
1.9583756453081527,-0.9165815182356488,High
-0.5536362727609674,-0.3539712651543294,Low
0.2907077143979536,0.33935113125172933,High
-0.594613263208192,-0.33049938698154857,Low
-0.4947325856466328,-0.4265453346444832,Low
-0.5759359141016631,-0.34014322160267213,Low
0.06538547495365093,0.4170359663192841,Low
-0.5295216907578894,-0.3927707286035462,Low
0.13190778009403115,0.4646532715693644,Low
-0.3984817586619436,-0.45164649592857614,Medium
-0.5449434706781837,-0.3463573177756739,Low
-0.45089685581803474,-0.397685845074039,Medium
0.08309054234414076,0.4373483895197503,Low
-0.44949878709588353,-0.4007665107033396,Medium
-0.5854006651004349,-0.3106395594357044,Low
0.1887920482452109,0.4212682076528729,Medium
-0.142944266151041,0.5902035461319688,Low
0.2179796900387344,0.36922212713264313,Low
-0.696644035523204,-0.22942786658708753,Low
-0.16374721825258254,-0.7612327403239032,Low
0.011786011445977351,0.4918441465372334,Low
0.26839069647070135,0.35001476204337945,High
1.4319759392963187,-0.5122451555989371,High
0.07054617287005016,0.4697628395430279,Low
0.15002744094910303,0.38047293181174535,Low
0.03012466387107593,0.5063123926755654,Low
0.44940841465951564,0.25847383307441146,Medium
-0.5031879348471011,-0.3609489878134936,Low
2.1913626874118837,-1.0289472787162328,High
-0.6755236869989139,-0.2901093686565155,Low
0.02377856607882578,-0.8255009353619317,Low
-0.07364240580566866,0.5348730347675433,Low
0.27085428766258324,0.3878622794230083,Medium
0.13991125872253263,0.395673844891554,Low
0.13195279274203153,0.43248088587431277,Low
0.14324684442575986,0.4237663004236062,Medium
-0.5358766542464355,-0.3660010661417998,Low
0.0100836966890121,0.5072207306861111,Low
-0.5613700592801127,-0.3557378786546287,Low
0.12269154751233036,0.40380561943968807,Low
0.004789955687831804,0.4573978543036086,Low
-0.531553620392671,-0.3816108772585086,Medium
0.7533807618074875,-0.08832758372618421,Medium
-0.01886049975681925,0.500566739076191,Low
0.17542971001201002,0.42758554686219885,Medium
-0.600472322902103,-0.32771336778016624,Low
0.7269476413602429,-0.08391461813567758,Medium
-0.5971615263183288,-0.311352839898662,Low
0.28945869992822715,0.31969451336065946,Medium
0.07558760262721048,0.4542077564921422,Medium
-0.5851874561630863,-0.3197658233420059,Low
-0.648373007069696,-0.25914773767266175,Low
-0.5619079351898946,-0.3506908751651876,Low
0.5412741054720348,0.012083951645715463,Low
0.03901731712746748,0.4557028192808176,Low
0.012052907594712614,0.5047242389526423,Low
-0.6558865397808438,-0.25574904976099067,Low
-0.5450565559905278,-0.33958697313684433,Low
0.03059965117693364,0.4349621130392287,Low
-0.5651688565449249,-0.3541369375244099,Low
0.4003028808425909,0.3130416875382549,Medium
-0.6292347811619681,-0.2875337447903511,Low
-0.594474162071271,-0.2948319171230306,Low
0.04676422180043033,0.4450566690927652,Medium
0.042097575174961266,0.45150071339360487,Low
-0.5293864090932694,-0.33469100817998154,Low
0.7357644470712061,-0.09342302307848394,High
0.21586830814637858,0.36240738445469256,Medium
-0.5184926607855288,-0.4166873729940193,Low
-0.47869071692259946,-0.3480109355713792,Medium
-0.09927871215889905,0.5355611651909912,Low
0.07397314563272284,0.4653837718688675,Low
-0.6147569805119418,-0.3004187968590359,Low
0.8256814891096942,-0.10726822292573274,Medium
0.2887309832794739,0.3273455423420612,Medium
-0.5750856851897087,-0.3312904175486202,Low
-0.5099723325907687,-0.33649075766218717,Low
-0.49352420131648966,-0.389122755883361,Low
0.5710065672781226,0.131776253279207,High
0.5137708046123738,0.027033613138858492,Medium
0.11910577552260004,0.4328319679010548,Low
0.44194428252455276,0.052761064059285434,Low
-0.5784106979225181,-0.34222469907958836,Low
0.2854593900635204,0.3773999702228499,Medium
-0.633274026661268,-0.30873373656765957,Low
-0.49223852906084054,-0.3460949216490512,Low
1.6221827079275235,-0.6184006602896642,High
0.1100857215463602,0.42494087019838245,Low
0.09800426573033139,0.45770931248429114,Low
-0.6062154368156031,-0.29889182597736197,Low
-0.026414047867472257,0.5005747683773109,Low
-0.05886804139281798,0.5635768301446488,Low
-0.5086736615025405,-0.3856020771273301,Low
-0.5971360922435114,-0.2801315062790211,Low
0.12059967739665245,0.43310762754353893,Medium
-0.10072643162832434,0.5768403319949048,Low
-0.018088811552783524,0.5398420217331378,Low
-0.02219794368034872,0.5172790929166552,Medium
0.06653095702030876,0.499497541984657,Low
1.6425885083690097,-0.5727812481449418,High
-0.058640171216354675,0.5309092024102183,Medium
0.4444181513507661,0.3067560034916258,Medium
-0.5871344039560562,-0.3282668152899412,Low
0.007567729740846407,0.4826723357021293,Low
0.04950726829499169,0.4719782833743017,Low
-0.5820454254093717,-0.3269655284062565,Low
0.13250223792411664,0.41648041562156524,Low
0.586255207465596,0.009670905080557846,Low
-0.6652772388536812,-0.2516504809631491,Low
0.06857845084834985,0.4899889255281077,Low
-0.41562052387110293,-0.4282967396183212,Medium
-0.667180901042045,-0.24576177711853703,Low
-0.01885321850586008,-0.6893223111261922,High
1.2659917968330838,-0.24032570240499362,High
0.6120938431856524,-0.04362688440073287,Low
0.12769327520221485,0.40312024485088993,Low
0.036384528866785726,0.46648313702518074,Low
-0.5637661763455541,-0.3736436431733541,Low
0.13276890328903002,0.4018090747050509,Low
1.7750340865539476,-0.7041564454595878,High
-0.6837752680887268,-0.271157570064801,Low
0.38070896773288165,0.3063311165118214,High
-0.5227697999205013,-0.37258237023814944,Medium
0.3909465091080635,0.3013363800280011,High
-0.09963370508510372,0.5504045792923601,Low
-0.007747994087419607,0.5055537882584595,Low
-0.02045511268973854,0.5052499980872684,Low
0.2532533516679776,0.36213528672935125,High
0.48084004268867475,0.045280601282275346,Low
-0.6523886491481212,-0.2660213817254348,Low
0.08445624765174986,0.44272460748879494,Low
0.1536259037844886,0.3862769338481421,Low
0.6756763722887278,-0.08372337823932519,Medium
0.1419503091503762,0.41884938547981243,Medium
-0.5324321405738341,-0.36078563605414005,Medium
0.4367473966948999,0.285083941514575,High
0.6498730527148515,0.09903653921471461,High
-0.567882376952817,-0.3369878781368054,Low
0.31888965480258624,0.310336728141922,High
-0.684952602171848,-0.22572297592768803,Low
-0.3939701180245033,-0.47964306951404795,Medium
-0.5933749848736363,-0.32919575002337964,Low
-0.5404858680680084,-0.3407738107067071,Low
0.7283576178309785,-0.08766581529601764,Medium
0.022007091687851366,0.5022115364699272,Low
-0.5039959047491334,-0.37298014277305835,Low
0.4270232096185931,0.060038035942166,Low
-0.06633095244727971,0.528285333047306,Low
0.1951511953690761,0.398475538205296,Medium
-0.6011877544079937,-0.3086325859505558,Low
1.5446300617740125,-0.6404051013532507,High
0.22732536961782135,0.3604056059419426,High
-0.04400834518639729,0.5302500517312795,Low
-0.5580681944990009,-0.33431338051216986,Low
0.1477878989270448,0.41943406879570755,Medium
0.18600871016158904,0.3956763875409919,Medium
0.04884454362434121,0.43972079187572544,Low
0.03329062012613021,0.4715621093968364,Low
-0.6685764235033491,-0.26646565106682363,Low
1.9432996827078,-0.8775563584834799,High
-0.019675991513188273,0.47425660457325847,Low
0.36941909043950294,0.2832116577839252,Medium
0.1698107702901165,0.39273519942792345,Medium
-0.39247766805351947,-0.436057948151522,Medium
0.017251777745351582,0.4640218765570714,Low
0.08771111363277634,0.4167514772150438,Low
-0.4958054876746892,-0.4332961308034536,Medium
0.5789059351091452,0.13257716415278425,Medium
-0.16259517614351293,-0.7650463492227472,Low
-0.4853962247842571,-0.37401787019109767,Low
0.13829871189608933,0.40324315942070077,Low
-0.046750751542874336,0.526818281325759,Low
0.0409724134584728,0.506252649834248,Low
-0.38686545850230797,-0.4706477191355293,Medium
0.03118178231011559,0.4688323421268018,Low
0.05266109849759171,0.45245194500515573,Low
0.26866472526843643,0.36636655690511366,Medium
0.4945645861571474,0.023475712068941335,Low
-0.3493225341379067,-0.47213717204241257,Medium
-0.548332981673541,-0.3282362562058468,Low
0.11664761164802373,0.4482876059122337,Low
2.061128954867864,-0.8902854735617391,High
-0.631164801973879,-0.2920083007128277,Low
-0.5329415214859394,-0.31104319639322386,Low
-0.5999354267218658,-0.2971394904658865,Low
1.6549382691250336,-0.6043137304329149,High
-0.010520449421836275,0.4902319136477723,Low
2.1575450029052767,-0.9512663659443845,High
-0.5681297340679874,-0.33202638581993127,Medium
0.8499470868689958,-0.12482142637782434,Medium
0.010456687002480536,0.45404114050146727,Low
-0.4250072121039791,-0.38246999273659976,Medium
0.08919823606764682,0.45020209329582694,Low
-0.6774919198922991,-0.24554915679792713,Low
0.5305144661148741,0.024611416200986114,Low
0.47992508286861035,0.045319374648356725,Low
0.3243290632192568,0.3277309678390619,High
0.19450364004365872,0.37937453915435326,Low
0.3942563274894014,0.3114964028286377,High
-0.6154178580594277,-0.27821452786710255,Medium
-0.5658230116418159,-0.3303132951922394,Low
-0.6017694391828803,-0.32127252816566376,Low
0.0010012852419988283,0.48554187116169933,Low
-0.0180292009774512,0.4859428617796112,Low
0.3480866848320763,0.33596248610224255,Medium
0.18965007774422182,0.4319032303078173,Low
0.3130748244990761,0.37872878920524167,Low
1.681433965940416,-0.7053167126156746,High
0.0375534426615482,0.5040321598430113,Low
-0.0037082070249781496,0.5084168737402953,Low
-0.47322704604654586,-0.38052873187102687,Low
-0.7351831897162655,-0.18942855741145,Low
-0.5299407295750387,-0.4145167163284341,Low
0.23976286824985515,0.34428166261808046,Medium
-0.5011835539043039,-0.36052742883170985,Medium
-0.6676733193654129,-0.26075683127075977,Medium
-0.5645053734447545,-0.32710859764863653,Low
0.029508851724101337,0.47653836529390625,Low
-0.481495895799948,-0.35550824570418105,Medium
-0.5863766154415594,-0.2982084013668119,Low
0.5674624644513631,0.0014316719542188383,Low
-0.43261390360916147,-0.4269238412505813,Medium
-0.00961686793999611,0.4976408127482478,Low
0.05360467311992034,0.4969206891274126,Low
0.07665123669929247,0.45896598280883394,Low
-0.5556623686041,-0.32485246639740184,Low
-0.5576285439807132,-0.3522052296037739,Low
-0.5801724255901037,-0.31310949416260236,Low
-0.5311265452627576,-0.36429868993054204,Low
0.5092802351506855,0.022675754502951506,Low
0.31757408950264376,0.33746376070447054,Medium
-0.0009713681271028562,0.4724920616461734,Low
0.06270916537464699,0.4578113598934509,Low
-0.029389399474479327,0.4936782554152376,Low
0.04834997958017773,0.4431194170374749,Low
0.2990835457575931,0.36244220137371996,High
0.002122483471559078,0.4919264591455723,Low
0.12985666776752325,0.43729003232650165,Low
0.05427923216783703,0.4751551166035156,Low
-0.6106008716298876,-0.28780051598929324,Low
-0.5989924591463595,-0.3141038170456468,Low
1.5237486958449702,-0.5930810646793652,High
0.399341229237666,0.29080694152855646,High
-0.06486400295453365,0.5230440826542275,Low
0.09753748224834052,0.4171565232881941,Low
0.27432864175772753,0.38681941308846224,High
0.4982534470758848,0.03340360639869416,Low
-0.44210356060326594,-0.34032273576157557,High
0.1585067495001663,0.41066511753303747,Low
0.05806596252846141,0.44116841541754204,Low
0.18315286008206422,0.42636173731304083,Medium
-0.5675463595378555,-0.3482922641406123,Low
-0.5093177480056345,-0.3779848515908447,Low
-0.5490063121194185,-0.3070659618638952,Medium
0.14457932575441346,0.40774413181556357,Low
-0.06269357828596683,0.5430460801676642,Low
-0.44493455645269725,-0.3687857484063295,Medium
-0.11316356475291012,-0.7796009430988412,Low
0.043807476799829104,0.48948867327501266,Low
-0.04387151642175524,0.5260771070558388,Low
-0.5434780737007012,-0.34856541434915356,Low
0.052156630606644494,-0.8873335132323373,Medium
-0.7364213329684076,-0.19837569068954317,Low
0.019341029341957305,0.4933908278911756,Low
0.1652154250038128,0.3873937252892822,Low
-0.1883037414448691,-0.7129058223423086,Low
-0.576452045291433,-0.3209095313984253,Low
0.05498591658355373,0.46503890932163483,Low
0.5022737740980101,0.02837847268358723,Low
-0.10839772465977215,-0.7847684925889978,Low
0.3653519380758803,0.3087507293969403,Medium
-0.5546558529116241,-0.33331681019244963,Low
0.2756974396607743,0.3678320359526842,Medium
-0.5208896185034103,-0.3770905556064307,Low
0.05909816528962619,0.46371420791787943,Low
-0.5376311205869693,-0.3988895104729857,Low
-0.42816645083343235,-0.41812562161354017,Medium
0.032895467820426794,0.5045605837310392,Low
-0.38063847947691076,-0.4533231589845927,Medium
-0.61288518270931,-0.3293718682644831,Low
0.08654089364959322,0.43317053819548124,Low
-0.34581882680694864,-0.5092819396157119,Medium
0.5046475671378357,0.21814494602507128,Medium
-0.3609463225122088,-0.4755577364129329,Medium
-0.5870803779589744,-0.29619242283400077,Low
-0.0689452073411494,0.5365930519123955,Low
-0.4851940664743653,-0.4151968155241228,Low
0.8679822065501994,-0.13846433003369712,High
-0.011838152902389654,0.5019034712503087,Low
-0.5557269751565291,-0.334113394085094,Low
0.04097333549613086,0.46234680403406836,Low
-0.5156714460679607,-0.35179945367944315,Low
-0.6529322675591165,-0.29275095074459745,Low
-0.0879243508578984,0.5456333722376,Low
0.19292068856764433,0.3857553019593727,Medium
0.07190201882116853,0.47659271887256904,Low
0.2067467012426233,0.41784174064136304,High
0.4223284358636884,0.28049333509757385,Medium
0.16108718946054712,0.41020016310473395,Low
0.707440864824566,0.07060538723720561,High
-0.5527893112430642,-0.3599817676595034,Low
0.17293454123108665,0.375028589639955,Low
-0.6378966366890773,-0.2867765823622949,Low
1.5941084250372073,-0.655123224538873,High
-0.04165879858296273,0.5100515358252082,Low
0.16751254890586842,0.3758944749635388,Low
-0.03065110596623577,0.4922774927359257,Low
0.1279525236498842,0.437322246141044,Low
-0.6674217027162939,-0.26936009521714943,Low
0.03225733030495592,0.4567376663634507,Low
-0.6039327213631751,-0.28852116008670775,Low
-0.6152247571572764,-0.30586633008849745,Low
-0.44137364068665796,-0.38558528668996656,Medium
-0.0783987891001055,0.5418848468858696,Low
1.903074501482829,-0.7997892291695118,High
0.28217379683734856,0.32514679117813433,Medium
-0.07291590159847472,-0.7762142301735009,Low
-0.6173381672166377,-0.29508230510293465,Low
-0.43706120062773,-0.412006313524834,Medium
-0.5521940807111811,-0.3223183866873328,Low
-0.6398878338959522,-0.30677830260616584,Low
0.24199142713803545,0.40729162733804236,Medium
-0.5263188680261242,-0.36790698303682245,Low
-0.5825622292134895,-0.3141814342710426,Medium
0.17757453588808125,0.3651070006594156,Medium
-0.5084215322054999,-0.3716708630204767,Low
0.6361377636867835,-0.06039657936820786,Medium
0.1434049906350655,0.434351640678322,High
0.07387529547025085,0.42407721972401424,Low
0.30348891081486107,0.3369285352763828,Medium
-0.023328231483320527,0.5208571262206274,Low
-0.5082457697742444,-0.3884302561111016,Low
-0.5190810410494033,-0.36535200860238237,Low
0.17074002422106538,0.39237058827818927,Medium
0.21682959504588706,0.41295844712517615,Medium
1.932574056588339,-0.8482619459911163,High
0.4656017156750357,0.026640487581807537,Low
1.8450563653993413,-0.8582717818639228,High
-0.5356101258120919,-0.4041612565943933,Low
0.12287122230542957,0.45062267359720665,Low
-0.6475193083496609,-0.27148992806503514,Low
-0.5387839334630636,-0.36924831116784446,Medium
0.20932832364036835,0.4148169047708601,Medium
-0.584180644917459,-0.35589120756553183,Low
2.1157145904781416,-0.9270017707291806,High
1.6039611274511134,-0.7335282673077019,High
0.08656285129181396,0.4634527307376638,Low
-0.4502806950756183,-0.3931017203943309,Low
0.25888076048369435,0.3961119681362908,Low
1.8480928424532947,-0.7446626627050604,High
0.11396914539885206,0.4461127814829495,Medium
0.11849364627604608,0.45741018103627884,Low
0.17831942472039253,0.38641026642265386,Low
-0.5167876878248395,-0.38867284832425436,Low
-0.6332500370686418,-0.28855238193465965,Low
0.10468893815266489,0.4370457266795734,Low
-0.6978743443526088,-0.2601930038324554,Low
-0.587621665815646,-0.3131113476199301,Low
-0.1782887148045661,-0.7538656153521098,Low
-0.02936006637908506,0.520631899747751,Medium
-0.6071148574736625,-0.3294665442219439,Low
0.09741048837773936,0.41839136234535024,Low
-0.11044157903896895,0.5660339411093918,Low
-0.05121034131261132,-0.652453072351654,High
-0.00899815854708641,0.4831306560083716,Low
0.04389105925945652,0.4960223246365355,Low
-0.6371446109753297,-0.28238680411518047,Low
0.07552256303049948,0.43642589385096975,Low
0.0904802066565985,0.4364516178325569,Low
-0.4005078767307443,-0.4467835627948536,Medium
-0.5909634598825573,-0.36028642056744703,Medium
0.06839806280294514,0.44881823494947404,Low
-0.47075469336035114,-0.3789954204724393,Medium
0.11463601451368699,0.41856678674436876,Low
-0.5987667692441084,-0.35506934679587165,Low
-0.4787752504135868,-0.36597320879821554,Medium
-0.5925060968469358,-0.3186331658060181,Low
1.56204261607535,-0.6343244344478118,High
-0.6822166032506071,-0.246687911037974,Low
0.36179326121042477,0.34926229650343044,High
-0.4959780199865041,-0.40731704331818736,Medium
0.3184013866538956,0.3506380133894227,Medium
0.019311087451113984,0.46096643949830396,Low
0.02471826644927999,0.4822139350695851,Medium
0.15176214293036305,0.39138600958440495,Low
-0.5960246814422205,-0.3403252103871995,Low
1.1011751466508561,-0.35926339992566064,Medium
-0.5520512376678467,-0.3741716787822512,Low
0.18194402475479377,0.3870470691573785,Low
0.20880190637440965,0.369544172407539,Medium
1.6031527537991204,-0.6071432526330205,High
-0.07764627238328503,0.5526485092025215,Low
-0.4902082837072979,-0.38057937713093787,Low
0.7908355081266392,-0.10999871721201315,Medium
0.12782919196740228,0.41985075440965425,Medium
-0.029225149313142684,0.5113624320131515,Low
0.02997708849040881,0.46297980106208925,Low
0.10881135354103033,0.41920552328231,Medium
0.17372681035962445,0.3984358448391835,Low
1.6200524823794795,-0.5443736883672818,High
-0.480452962370338,-0.3799872397797438,Low
-0.41371804455482103,-0.4519900291999864,Low
-0.016220982807745754,0.49516304672668954,Low
0.013018251191862285,0.4586677567354489,Low
-0.5385640607266095,-0.3633805052739597,Low
0.2649436541168443,0.3346769877301338,High
-0.03931972024113306,0.5268214702266152,Low
-0.517331182591514,-0.3629539862609676,Low
0.08479969161249062,0.44719975219935837,Low
0.14865265096735636,0.4281725868399603,Low
-0.03540803402572279,0.5075066835031661,Low
-0.5726981282575778,-0.3238456667573428,Low
-0.541928614586768,-0.36411202834444667,Low
1.0111819711142964,-0.2650437269630093,High
0.08962185261867306,0.4470903193478739,Medium
0.34746036410817005,0.33480956260444794,Medium
0.07122576741039233,0.4477453854246449,Low
0.2322254465050907,0.34808993347652795,Medium
0.02812053049749541,0.4576776320869015,Low
-0.01988144652084367,0.5131093423504794,Low
0.7949280675361965,-0.13135236322109206,High
0.04120566772461187,0.4681291578241731,Low
-0.47688474590048596,-0.40888665906531685,Low
0.1623494537108252,0.420224828829333,Medium
0.05360777422427532,0.4545498040455497,Low
-0.5662529129195764,-0.3402969095035211,Low
-0.4544481599398284,-0.4131377117316888,Medium
1.7080470397461613,-0.6413750861442087,High
-0.41731506860962897,-0.44796841721061276,Medium
-0.3878869962662037,-0.4107973511006312,Medium
-0.5824100186801968,-0.3507237097563016,Low
-0.5985574901976837,-0.32398085192729636,Low
-0.5204676922025003,-0.4090334166934481,Low
2.0272070417987313,-0.953056619419207,High
-0.5688490554555694,-0.3854157470689057,Low
-0.49087420933881803,-0.40751636300838184,Low
0.29854273325425473,0.38261634365735664,Medium
0.010283657171611449,0.4829935273136814,Low
0.09467211426252092,0.44483662553167835,Low
-0.34173445058419516,-0.44464958148985073,High
-0.00037199297255785524,0.5149477183129444,Low
1.7829809479802814,-0.7768249619347734,High
-0.6102292559754289,-0.33162055582144734,Low
-0.34507809464386213,-0.43982298754432847,Medium
0.06936024694829401,0.5083690708957754,Low
0.2029091391432697,0.41352167004112983,Medium
-0.4266083507069072,-0.44438204086446176,Medium
-0.707645412124353,-0.22561343075570794,Low
0.22990165152655673,0.33770758353596664,Medium
0.04534341165785116,0.48255509410990804,Low
0.5705167788369724,-0.026129454908652983,Low
-0.12666282733110756,-0.7611332451282199,Low
-0.5620602418189458,-0.3684672719248059,Low
-0.5062482778533828,-0.40043274783118765,Low
0.09261857837603976,0.4377001639693977,Low
2.207955429808215,-1.0034203924919085,High
-0.046806952828466586,0.5474081732271737,Low
-0.6069391461690454,-0.2548594182849276,Low
0.06889172720404568,0.4827626300352972,Low
1.7736087907074578,-0.783826802350693,High
0.020551433614501124,0.4773845107943997,Low
-0.40344842456968716,-0.43302444053433725,Low
0.02734159884956855,0.49534439997637203,Low
-0.044527895616587876,0.5307341389710496,Low
-0.5259176597307228,-0.3665877391394001,Low
-0.6409715688592016,-0.3020758330743746,Low
-0.6642310349670626,-0.2920806914836225,Medium
-0.5331361533385421,-0.3566920641526681,Low
-0.018676008639508468,0.46979798016163854,Low
-0.5905937731863993,-0.3407540599178448,Low
1.0744883839500472,-0.36073726702739867,High
-0.5529086230459285,-0.34955401731458613,Low
0.11111846485283516,0.4486944958864839,Low
-0.5143048658327742,-0.3539038069724447,Medium
0.26100552719814907,0.3954275876918514,Medium
0.04155114481910205,0.45675091860967765,Low
0.16943493674513666,0.4031033575766425,Low
-0.5586749193545885,-0.3353828030770922,Low
0.14161386171224988,0.4676425806559751,Low
1.7621232270523814,-0.6943584839634966,High
0.15330415619593285,0.4759226185326434,Medium
0.16419638417655602,0.40891250777405974,Low
1.614421087861677,-0.5056467554534141,High
0.1575343407743146,0.44646800480111515,Medium
-0.524086123146841,-0.3482477329086804,Low
0.23792330506020298,0.3965398310673771,Low
-0.49141805685293577,-0.3895566486162968,Low
0.01373584591269117,0.5022886392103894,Low
-0.4682466624818793,-0.4122889828790724,Medium
-0.6957066773830836,-0.2100609915510328,Low
0.1266793055806531,0.4429669950218512,Low
0.7336736531207464,-0.08650642699455835,Medium
0.33369851044286003,0.32700141736116134,High
-0.5740762630332676,-0.3421715011813024,Low
-0.3005207629728011,-0.47266246679032503,High
-0.5876226173281794,-0.34925156979423166,Low
-0.4976210709757879,-0.3447666723074728,Low
-0.5519739760551313,-0.3686412217467022,Low
-0.5632394847235488,-0.32752595198489054,Medium
0.12852765266006116,0.4178683734077757,Medium
0.17151040264732975,0.4294996182861748,Medium
0.18457100595453946,0.37843222264084764,Low
0.11895098333460419,0.40575998949262126,Medium
0.09260551419471436,0.4529939064826254,Low
0.3220517936801389,0.30828361600423365,Medium
-0.014295660982002967,0.516421937997673,Low
0.29985458741658855,0.3712797535273008,Medium
-0.5698199720805156,-0.30142377051327074,Low
-0.5190480060774509,-0.3365996941397472,Medium
0.024080234478448426,0.46373808900966074,Low
1.7882260710507836,-0.7607226212182184,High
-0.028949337511540607,0.5361041959957795,Low
0.04763836111634295,0.5074760511739735,Low
-0.5904647208864424,-0.31271650182068245,Low
0.31126435674919484,0.35949728603307574,Medium
-0.5492269331043185,-0.32321281864985074,Low
-0.576477804000588,-0.33307406927311245,Low
0.0895747015903886,0.48505454736790155,Low
-0.4261770466979652,-0.46679080804291956,Medium
-0.6144958866485447,-0.30167092251404737,Low
-0.002763891432884358,0.46998326225050346,Low
-0.648919588484596,-0.2736116596036724,Low
0.07525862967834668,0.4428015844400085,Low
-0.49240350531446486,-0.39303595638461863,Low
-0.5384571978917265,-0.393826791778636,Low
2.224674057177893,-1.0304162384164224,High
-0.021926077095581975,0.47060446985284143,Low
0.4584034116699345,0.2934501433038453,High
0.03734196579357091,0.4594691017120257,Low
0.17656306118406517,0.40209775083803967,Medium
0.02384818012893536,0.48413702537147274,Low
2.020214767470277,-0.9242113442298234,High
-0.600793748318782,-0.28465774968587,Low
0.3130265914551402,0.3504638807157995,High
0.09465138559890213,0.4971618154620613,Low
-0.0026559485503871993,0.506962046376164,Low
-0.08286285379270619,0.5483105178891112,Low
-0.605549269440895,-0.3470476203907147,Low
1.600380345941715,-0.5649606838662572,High
-0.4806572468913942,-0.40485258753563347,Medium
0.06966826930549852,0.4590560022086868,Low
1.6916660126736296,-0.685100489754212,High
0.025559571243262247,0.46715921560887674,Low
-0.46176831982005584,-0.3989119975841371,Low
-0.6035953072592504,-0.2993869081585022,Low
-0.5770002509508857,-0.3420967165628803,Low
-0.6128783586939214,-0.33675620092298675,Low
0.046307160698049965,0.45335258160802216,Low
0.1123905411622701,0.4450262802346472,Medium
-0.6845692417367868,-0.2536238568074911,Low
0.19435648512859627,0.3932147353176535,Medium
-0.5543400306528862,-0.37201244151182566,Low
-0.021845362945839164,0.4993655468210615,Low
-0.6077975596161764,-0.2810888419108966,Low
0.0693663775648421,0.44013213352156055,Low
0.16724941203930266,0.41138080298908386,Low
-0.5475984682841747,-0.34965283167227035,Low
-0.5775303201034339,-0.3269944441197167,Medium
-0.04855674573523694,0.5119033356104372,Low
-0.5171759223794905,-0.4204690862818502,Low
2.2948246728116954,-1.0835201431154187,High
0.06412318017813312,0.4570985147129436,Low
0.46013794273641917,0.2681023635453419,Medium
